trace_id,provider,model,voice,prompt_id,text_chars,transport,connection_reused,connection_setup_ms,ttfa_ms,last_audio_arrival_ms,completion_ms,audio_ms,chunk_count,delivery_rtf,completion_rtf,interarrival_p50_ms,interarrival_p95_ms,interarrival_p99_ms,interarrival_max_ms,pacing_error_p50_ms,pacing_error_p95_ms,pacing_error_p99_ms,pacing_error_max_ms,positive_pacing_error_rate,prefix_rtf_p95,prefix_rtf_max,buffer_depth_ms,playback_start_ms,post_ttfa_startup_ms,startup_buffer_ms,underrun_count,glitch_free,total_stall_ms,max_stall_ms,recovery_p50_ms,recovery_p95_ms,playout_finish_ms
cartesia-long_incident-r000,cartesia,sonic-3.5-2026-05-04,6ccbfb76-1fc6-48f7-b71d-91ac6298247b,long_incident,262,websocket,True,381.09091599471867,94.45541602326557,1843.358125013765,1854.7113329987042,16880.0,94,0.10920368039181072,0.10987626380324077,0.147333019413054,82.53715023165567,87.66349527286366,89.7157079889439,-199.85266698058695,64.71876679779957,72.76967564225195,78.9850419932045,0.0967741935483871,0.21815663975739163,0.6133468572939322,0.0,94.45541602326557,0.0,154.0,0,True,0,0.0,0.0,0.0,16974.455416023266
cartesia-long_incident-r000,cartesia,sonic-3.5-2026-05-04,6ccbfb76-1fc6-48f7-b71d-91ac6298247b,long_incident,262,websocket,True,381.09091599471867,94.45541602326557,1843.358125013765,1854.7113329987042,16880.0,94,0.10920368039181072,0.10987626380324077,0.147333019413054,82.53715023165567,87.66349527286366,89.7157079889439,-199.85266698058695,64.71876679779957,72.76967564225195,78.9850419932045,0.0967741935483871,0.21815663975739163,0.6133468572939322,20.0,94.45541602326557,0.0,154.0,0,True,0,0.0,0.0,0.0,16974.455416023266
cartesia-long_incident-r000,cartesia,sonic-3.5-2026-05-04,6ccbfb76-1fc6-48f7-b71d-91ac6298247b,long_incident,262,websocket,True,381.09091599471867,94.45541602326557,1843.358125013765,1854.7113329987042,16880.0,94,0.10920368039181072,0.10987626380324077,0.147333019413054,82.53715023165567,87.66349527286366,89.7157079889439,-199.85266698058695,64.71876679779957,72.76967564225195,78.9850419932045,0.0967741935483871,0.21815663975739163,0.6133468572939322,40.0,94.45541602326557,0.0,154.0,0,True,0,0.0,0.0,0.0,16974.455416023266
cartesia-long_incident-r000,cartesia,sonic-3.5-2026-05-04,6ccbfb76-1fc6-48f7-b71d-91ac6298247b,long_incident,262,websocket,True,381.09091599471867,94.45541602326557,1843.358125013765,1854.7113329987042,16880.0,94,0.10920368039181072,0.10987626380324077,0.147333019413054,82.53715023165567,87.66349527286366,89.7157079889439,-199.85266698058695,64.71876679779957,72.76967564225195,78.9850419932045,0.0967741935483871,0.21815663975739163,0.6133468572939322,80.0,94.45541602326557,0.0,154.0,0,True,0,0.0,0.0,0.0,16974.455416023266
cartesia-long_incident-r000,cartesia,sonic-3.5-2026-05-04,6ccbfb76-1fc6-48f7-b71d-91ac6298247b,long_incident,262,websocket,True,381.09091599471867,94.45541602326557,1843.358125013765,1854.7113329987042,16880.0,94,0.10920368039181072,0.10987626380324077,0.147333019413054,82.53715023165567,87.66349527286366,89.7157079889439,-199.85266698058695,64.71876679779957,72.76967564225195,78.9850419932045,0.0967741935483871,0.21815663975739163,0.6133468572939322,120.0,94.45541602326557,0.0,154.0,0,True,0,0.0,0.0,0.0,16974.455416023266
cartesia-long_incident-r000,cartesia,sonic-3.5-2026-05-04,6ccbfb76-1fc6-48f7-b71d-91ac6298247b,long_incident,262,websocket,True,381.09091599471867,94.45541602326557,1843.358125013765,1854.7113329987042,16880.0,94,0.10920368039181072,0.10987626380324077,0.147333019413054,82.53715023165567,87.66349527286366,89.7157079889439,-199.85266698058695,64.71876679779957,72.76967564225195,78.9850419932045,0.0967741935483871,0.21815663975739163,0.6133468572939322,200.0,168.2452909881249,73.78987496485934,354.0,0,True,0,0.0,0.0,0.0,17048.245290988125
cartesia-long_incident-r001,cartesia,sonic-3.5-2026-05-04,6ccbfb76-1fc6-48f7-b71d-91ac6298247b,long_incident,262,websocket,True,381.09091599471867,89.98799999244511,1754.813625011593,1759.0937089989893,15679.999999999998,87,0.11191413424818834,0.11218709878820086,0.15206201351247728,85.96685474913102,94.35335001617219,115.60675001237541,-199.84793798648752,67.12780242382239,78.99624818447047,82.10275001684204,0.09302325581395349,0.21724235069102946,0.5843376622886046,0.0,89.98799999244511,0.0,154.0,0,True,0,0.0,0.0,0.0,15769.987999992443
cartesia-long_incident-r001,cartesia,sonic-3.5-2026-05-04,6ccbfb76-1fc6-48f7-b71d-91ac6298247b,long_incident,262,websocket,True,381.09091599471867,89.98799999244511,1754.813625011593,1759.0937089989893,15679.999999999998,87,0.11191413424818834,0.11218709878820086,0.15206201351247728,85.96685474913102,94.35335001617219,115.60675001237541,-199.84793798648752,67.12780242382239,78.99624818447047,82.10275001684204,0.09302325581395349,0.21724235069102946,0.5843376622886046,20.0,89.98799999244511,0.0,154.0,0,True,0,0.0,0.0,0.0,15769.987999992443
cartesia-long_incident-r001,cartesia,sonic-3.5-2026-05-04,6ccbfb76-1fc6-48f7-b71d-91ac6298247b,long_incident,262,websocket,True,381.09091599471867,89.98799999244511,1754.813625011593,1759.0937089989893,15679.999999999998,87,0.11191413424818834,0.11218709878820086,0.15206201351247728,85.96685474913102,94.35335001617219,115.60675001237541,-199.84793798648752,67.12780242382239,78.99624818447047,82.10275001684204,0.09302325581395349,0.21724235069102946,0.5843376622886046,40.0,89.98799999244511,0.0,154.0,0,True,0,0.0,0.0,0.0,15769.987999992443
cartesia-long_incident-r001,cartesia,sonic-3.5-2026-05-04,6ccbfb76-1fc6-48f7-b71d-91ac6298247b,long_incident,262,websocket,True,381.09091599471867,89.98799999244511,1754.813625011593,1759.0937089989893,15679.999999999998,87,0.11191413424818834,0.11218709878820086,0.15206201351247728,85.96685474913102,94.35335001617219,115.60675001237541,-199.84793798648752,67.12780242382239,78.99624818447047,82.10275001684204,0.09302325581395349,0.21724235069102946,0.5843376622886046,80.0,89.98799999244511,0.0,154.0,0,True,0,0.0,0.0,0.0,15769.987999992443
cartesia-long_incident-r001,cartesia,sonic-3.5-2026-05-04,6ccbfb76-1fc6-48f7-b71d-91ac6298247b,long_incident,262,websocket,True,381.09091599471867,89.98799999244511,1754.813625011593,1759.0937089989893,15679.999999999998,87,0.11191413424818834,0.11218709878820086,0.15206201351247728,85.96685474913102,94.35335001617219,115.60675001237541,-199.84793798648752,67.12780242382239,78.99624818447047,82.10275001684204,0.09302325581395349,0.21724235069102946,0.5843376622886046,120.0,89.98799999244511,0.0,154.0,0,True,0,0.0,0.0,0.0,15769.987999992443
cartesia-long_incident-r001,cartesia,sonic-3.5-2026-05-04,6ccbfb76-1fc6-48f7-b71d-91ac6298247b,long_incident,262,websocket,True,381.09091599471867,89.98799999244511,1754.813625011593,1759.0937089989893,15679.999999999998,87,0.11191413424818834,0.11218709878820086,0.15206201351247728,85.96685474913102,94.35335001617219,115.60675001237541,-199.84793798648752,67.12780242382239,78.99624818447047,82.10275001684204,0.09302325581395349,0.21724235069102946,0.5843376622886046,200.0,164.21970899682492,74.23170900437981,354.0,0,True,0,0.0,0.0,0.0,15844.219708996823
cartesia-long_incident-r002,cartesia,sonic-3.5-2026-05-04,6ccbfb76-1fc6-48f7-b71d-91ac6298247b,long_incident,262,websocket,True,381.09091599471867,96.25545801827684,1897.4484580103308,1910.9064579824917,16559.999999999996,95,0.11458022089434368,0.11539290205208286,0.14600000577047467,84.5878290303517,99.82148566108653,112.59662499651313,-199.85399999422953,48.3388169926591,66.43816363043152,67.38970800861716,0.09574468085106383,0.21896005748379435,0.6250354416771223,0.0,96.25545801827684,0.0,154.0,0,True,0,0.0,0.0,0.0,16656.255458018273
cartesia-long_incident-r002,cartesia,sonic-3.5-2026-05-04,6ccbfb76-1fc6-48f7-b71d-91ac6298247b,long_incident,262,websocket,True,381.09091599471867,96.25545801827684,1897.4484580103308,1910.9064579824917,16559.999999999996,95,0.11458022089434368,0.11539290205208286,0.14600000577047467,84.5878290303517,99.82148566108653,112.59662499651313,-199.85399999422953,48.3388169926591,66.43816363043152,67.38970800861716,0.09574468085106383,0.21896005748379435,0.6250354416771223,20.0,96.25545801827684,0.0,154.0,0,True,0,0.0,0.0,0.0,16656.255458018273
cartesia-long_incident-r002,cartesia,sonic-3.5-2026-05-04,6ccbfb76-1fc6-48f7-b71d-91ac6298247b,long_incident,262,websocket,True,381.09091599471867,96.25545801827684,1897.4484580103308,1910.9064579824917,16559.999999999996,95,0.11458022089434368,0.11539290205208286,0.14600000577047467,84.5878290303517,99.82148566108653,112.59662499651313,-199.85399999422953,48.3388169926591,66.43816363043152,67.38970800861716,0.09574468085106383,0.21896005748379435,0.6250354416771223,40.0,96.25545801827684,0.0,154.0,0,True,0,0.0,0.0,0.0,16656.255458018273
cartesia-long_incident-r002,cartesia,sonic-3.5-2026-05-04,6ccbfb76-1fc6-48f7-b71d-91ac6298247b,long_incident,262,websocket,True,381.09091599471867,96.25545801827684,1897.4484580103308,1910.9064579824917,16559.999999999996,95,0.11458022089434368,0.11539290205208286,0.14600000577047467,84.5878290303517,99.82148566108653,112.59662499651313,-199.85399999422953,48.3388169926591,66.43816363043152,67.38970800861716,0.09574468085106383,0.21896005748379435,0.6250354416771223,80.0,96.25545801827684,0.0,154.0,0,True,0,0.0,0.0,0.0,16656.255458018273
cartesia-long_incident-r002,cartesia,sonic-3.5-2026-05-04,6ccbfb76-1fc6-48f7-b71d-91ac6298247b,long_incident,262,websocket,True,381.09091599471867,96.25545801827684,1897.4484580103308,1910.9064579824917,16559.999999999996,95,0.11458022089434368,0.11539290205208286,0.14600000577047467,84.5878290303517,99.82148566108653,112.59662499651313,-199.85399999422953,48.3388169926591,66.43816363043152,67.38970800861716,0.09574468085106383,0.21896005748379435,0.6250354416771223,120.0,96.25545801827684,0.0,154.0,0,True,0,0.0,0.0,0.0,16656.255458018273
cartesia-long_incident-r002,cartesia,sonic-3.5-2026-05-04,6ccbfb76-1fc6-48f7-b71d-91ac6298247b,long_incident,262,websocket,True,381.09091599471867,96.25545801827684,1897.4484580103308,1910.9064579824917,16559.999999999996,95,0.11458022089434368,0.11539290205208286,0.14600000577047467,84.5878290303517,99.82148566108653,112.59662499651313,-199.85399999422953,48.3388169926591,66.43816363043152,67.38970800861716,0.09574468085106383,0.21896005748379435,0.6250354416771223,200.0,168.48379198927432,72.22833397099748,354.0,0,True,0,0.0,0.0,0.0,16728.48379198927
cartesia-long_incident-r003,cartesia,sonic-3.5-2026-05-04,6ccbfb76-1fc6-48f7-b71d-91ac6298247b,long_incident,262,websocket,True,381.09091599471867,101.49383300449699,1915.6716669676825,1925.0319579732604,16879.999999999996,91,0.11348765799571582,0.114042177605051,0.1515414915047586,82.13400000531692,92.06069861247668,118.36449999827892,-199.84845850849524,-37.50800675681484,69.76386379543692,73.86687502358109,0.03333333333333333,0.22107678644365897,0.6590508636655649,0.0,101.49383300449699,0.0,154.0,0,True,0,0.0,0.0,0.0,16981.493833004493
cartesia-long_incident-r003,cartesia,sonic-3.5-2026-05-04,6ccbfb76-1fc6-48f7-b71d-91ac6298247b,long_incident,262,websocket,True,381.09091599471867,101.49383300449699,1915.6716669676825,1925.0319579732604,16879.999999999996,91,0.11348765799571582,0.114042177605051,0.1515414915047586,82.13400000531692,92.06069861247668,118.36449999827892,-199.84845850849524,-37.50800675681484,69.76386379543692,73.86687502358109,0.03333333333333333,0.22107678644365897,0.6590508636655649,20.0,101.49383300449699,0.0,154.0,0,True,0,0.0,0.0,0.0,16981.493833004493
cartesia-long_incident-r003,cartesia,sonic-3.5-2026-05-04,6ccbfb76-1fc6-48f7-b71d-91ac6298247b,long_incident,262,websocket,True,381.09091599471867,101.49383300449699,1915.6716669676825,1925.0319579732604,16879.999999999996,91,0.11348765799571582,0.114042177605051,0.1515414915047586,82.13400000531692,92.06069861247668,118.36449999827892,-199.84845850849524,-37.50800675681484,69.76386379543692,73.86687502358109,0.03333333333333333,0.22107678644365897,0.6590508636655649,40.0,101.49383300449699,0.0,154.0,0,True,0,0.0,0.0,0.0,16981.493833004493
cartesia-long_incident-r003,cartesia,sonic-3.5-2026-05-04,6ccbfb76-1fc6-48f7-b71d-91ac6298247b,long_incident,262,websocket,True,381.09091599471867,101.49383300449699,1915.6716669676825,1925.0319579732604,16879.999999999996,91,0.11348765799571582,0.114042177605051,0.1515414915047586,82.13400000531692,92.06069861247668,118.36449999827892,-199.84845850849524,-37.50800675681484,69.76386379543692,73.86687502358109,0.03333333333333333,0.22107678644365897,0.6590508636655649,80.0,101.49383300449699,0.0,154.0,0,True,0,0.0,0.0,0.0,16981.493833004493
